"Specimen_Number","Collection","Lot_Number","Collector","Ecoregion","County","Coastal_Proximity","Location","Site","SoCal_Group","Island_Size","Latitude","Longitude","Epoch","Formation","Decade","Year","Season","Month","Mean_SST","Mean_SST_Sdev","Length_mm","Width_mm","Geometric_Mean","Globosity_WoverL","Aperture_mm","Thickness_mm","Habitat","Depth","BRY","BAR","LMP","TWS","COR","ALG","SCR","BOR_TAP","BOR_STR","BOR_INC","mean_pvolc3","sd_pvolc3","zooplankton_n_points_used","zooplankton_mean_distance","fish_total_catch_wt_kg","fish_cpue_kg_per_ha_der","sd_total_catch_wt_kg","sd_cpue_kg_per_ha_der","fish_n_points_used","fish_mean_distance","Population_Density","Population_Density_NoBaja","MPA","Image_url","Data_Type"
1425,"LACM-M","105224","Kanakoff","Southern California Bight","Los Angeles","Coastal","LA","Redondo Beach","Los Angeles",NA,33.83,-118.39,"Holocene",NA,1940,1940,"Winter",2,16.74628806,1.192287243,15.91,10.14,13.2638229783121,0.584438040345821,2.46,0.28,NA,"subtidal",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271.1910095,271.1910095,"no",NA,"Museum/Field"
1426,"LACM-M","105224","Kanakoff","Southern California Bight","Los Angeles","Coastal","LA","Redondo Beach","Los Angeles",NA,33.83,-118.39,"Holocene",NA,1940,1940,"Winter",2,16.74628806,1.192287243,14.87,9.33,11.8576178046014,0.619110816191108,2.49,0.27,NA,"subtidal",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271.1910095,271.1910095,"no",NA,"Museum/Field"
1427,"LACM-M","105224","Kanakoff","Southern California Bight","Los Angeles","Coastal","LA","Redondo Beach","Los Angeles",NA,33.83,-118.39,"Holocene",NA,1940,1940,"Winter",2,16.74628806,1.192287243,11.75,11.96,14.7009251409563,0.661870503597122,2.52,0.62,NA,"subtidal",1,1,0,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271.1910095,271.1910095,"no",NA,"Museum/Field"
1428,"LACM-M","105224","Kanakoff","Southern California Bight","Los Angeles","Coastal","LA","Redondo Beach","Los Angeles",NA,33.83,-118.39,"Holocene",NA,1940,1940,"Winter",2,16.74628806,1.192287243,16.66,9.77,12.4597471884465,0.614852108244179,2.54,0.35,NA,"subtidal",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271.1910095,271.1910095,"no",NA,"Museum/Field"
1429,"LACM-M","105224","Kanakoff","Southern California Bight","Los Angeles","Coastal","LA","Redondo Beach","Los Angeles",NA,33.83,-118.39,"Holocene",NA,1940,1940,"Winter",2,16.74628806,1.192287243,19.7,10.35,13.7699673202227,0.564956331877729,2.54,0.44,NA,"subtidal",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271.1910095,271.1910095,"no",NA,"Museum/Field"
1430,"LACM-M","105224","Kanakoff","Southern California Bight","Los Angeles","Coastal","LA","Redondo Beach","Los Angeles",NA,33.83,-118.39,"Holocene",NA,1940,1940,"Winter",2,16.74628806,1.192287243,23.88,10,12.7553910171347,0.614628149969269,2.56,0.32,NA,"subtidal",0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271.1910095,271.1910095,"no",NA,"Museum/Field"
1431,"LACM-M","105224","Kanakoff","Southern California Bight","Los Angeles","Coastal","LA","Redondo Beach","Los Angeles",NA,33.83,-118.39,"Holocene",NA,1940,1940,"Winter",2,16.74628806,1.192287243,40.8,11.12,14.2690994810464,0.607318405243037,2.57,0.27,NA,"subtidal",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271.1910095,271.1910095,"no",NA,"Museum/Field"
1432,"LACM-M","105224","Kanakoff","Southern California Bight","Los Angeles","Coastal","LA","Redondo Beach","Los Angeles",NA,33.83,-118.39,"Holocene",NA,1940,1940,"Winter",2,16.74628806,1.192287243,11.23,10.79,13.6665613817083,0.623339110340843,2.58,0.3,NA,"subtidal",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271.1910095,271.1910095,"no",NA,"Museum/Field"
1433,"LACM-M","105224","Kanakoff","Southern California Bight","Los Angeles","Coastal","LA","Redondo Beach","Los Angeles",NA,33.83,-118.39,"Holocene",NA,1940,1940,"Winter",2,16.74628806,1.192287243,19.01,10.17,13.5937081033837,0.559713813979086,2.58,0.44,NA,"subtidal",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271.1910095,271.1910095,"no",NA,"Museum/Field"
1434,"LACM-M","105224","Kanakoff","Southern California Bight","Los Angeles","Coastal","LA","Redondo Beach","Los Angeles",NA,33.83,-118.39,"Holocene",NA,1940,1940,"Winter",2,16.74628806,1.192287243,18.8,9.97,12.7987147792269,0.606816798539258,2.59,0.25,NA,"subtidal",1,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271.1910095,271.1910095,"no",NA,"Museum/Field"
1435,"LACM-M","105224","Kanakoff","Southern California Bight","Los Angeles","Coastal","LA","Redondo Beach","Los Angeles",NA,33.83,-118.39,"Holocene",NA,1940,1940,"Winter",2,16.74628806,1.192287243,14.76,11.59,15.0411701672443,0.59375,2.6,0.23,NA,"subtidal",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271.1910095,271.1910095,"no",NA,"Museum/Field"
1436,"LACM-M","105224","Kanakoff","Southern California Bight","Los Angeles","Coastal","LA","Redondo Beach","Los Angeles",NA,33.83,-118.39,"Holocene",NA,1940,1940,"Winter",2,16.74628806,1.192287243,20.33,10.51,13.7504509016977,0.584213451917732,2.62,0.48,NA,"subtidal",1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271.1910095,271.1910095,"no",NA,"Museum/Field"
1437,"LACM-M","105224","Kanakoff","Southern California Bight","Los Angeles","Coastal","LA","Redondo Beach","Los Angeles",NA,33.83,-118.39,"Holocene",NA,1940,1940,"Winter",2,16.74628806,1.192287243,15.21,10.77,13.7912363477681,0.609852774631937,2.65,0.31,NA,"subtidal",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271.1910095,271.1910095,"no",NA,"Museum/Field"
1438,"LACM-M","105224","Kanakoff","Southern California Bight","Los Angeles","Coastal","LA","Redondo Beach","Los Angeles",NA,33.83,-118.39,"Holocene",NA,1940,1940,"Winter",2,16.74628806,1.192287243,15.89,10.57,13.6354794561834,0.600909607731666,2.67,0.44,NA,"subtidal",1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271.1910095,271.1910095,"no",NA,"Museum/Field"
1439,"LACM-M","105224","Kanakoff","Southern California Bight","Los Angeles","Coastal","LA","Redondo Beach","Los Angeles",NA,33.83,-118.39,"Holocene",NA,1940,1940,"Winter",2,16.74628806,1.192287243,13.81,11.11,14.4253353513878,0.593166043780032,2.72,0.46,NA,"subtidal",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271.1910095,271.1910095,"no",NA,"Museum/Field"
1440,"LACM-M","105224","Kanakoff","Southern California Bight","Los Angeles","Coastal","LA","Redondo Beach","Los Angeles",NA,33.83,-118.39,"Holocene",NA,1940,1940,"Winter",2,16.74628806,1.192287243,32.29,12.36,16.0378178066718,0.593945218644882,2.76,0.52,NA,"subtidal",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271.1910095,271.1910095,"no",NA,"Museum/Field"
1441,"LACM-M","105224","Kanakoff","Southern California Bight","Los Angeles","Coastal","LA","Redondo Beach","Los Angeles",NA,33.83,-118.39,"Holocene",NA,1940,1940,"Winter",2,16.74628806,1.192287243,16.25,10.77,14.0772156337821,0.585326086956522,2.79,0.37,NA,"subtidal",0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271.1910095,271.1910095,"no",NA,"Museum/Field"
1442,"LACM-M","105224","Kanakoff","Southern California Bight","Los Angeles","Coastal","LA","Redondo Beach","Los Angeles",NA,33.83,-118.39,"Holocene",NA,1940,1940,"Winter",2,16.74628806,1.192287243,23.17,10.81,13.9453182107831,0.60088938299055,2.86,0.38,NA,"subtidal",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271.1910095,271.1910095,"no",NA,"Museum/Field"
1443,"LACM-M","105224","Kanakoff","Southern California Bight","Los Angeles","Coastal","LA","Redondo Beach","Los Angeles",NA,33.83,-118.39,"Holocene",NA,1940,1940,"Winter",2,16.74628806,1.192287243,20.83,11.76,15.0537437204172,0.610275038920602,2.92,0.39,NA,"subtidal",1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271.1910095,271.1910095,"no",NA,"Museum/Field"
1444,"LACM-M","105224","Kanakoff","Southern California Bight","Los Angeles","Coastal","LA","Redondo Beach","Los Angeles",NA,33.83,-118.39,"Holocene",NA,1940,1940,"Winter",2,16.74628806,1.192287243,14.1,12.98,16.6118873099958,0.610536218250235,3.01,0.45,NA,"subtidal",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271.1910095,271.1910095,"no",NA,"Museum/Field"
1445,"LACM-M","105224","Kanakoff","Southern California Bight","Los Angeles","Coastal","LA","Redondo Beach","Los Angeles",NA,33.83,-118.39,"Holocene",NA,1940,1940,"Winter",2,16.74628806,1.192287243,18.7,12.71,16.8316933194495,0.570210856886496,3.06,0.45,NA,"subtidal",0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271.1910095,271.1910095,"no",NA,"Museum/Field"
1446,"LACM-M","105224","Kanakoff","Southern California Bight","Los Angeles","Coastal","LA","Redondo Beach","Los Angeles",NA,33.83,-118.39,"Holocene",NA,1940,1940,"Winter",2,16.74628806,1.192287243,13.66,11.49,14.8219027118653,0.600941422594142,3.13,0.39,NA,"subtidal",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271.1910095,271.1910095,"no",NA,"Museum/Field"
1447,"LACM-M","105224","Kanakoff","Southern California Bight","Los Angeles","Coastal","LA","Redondo Beach","Los Angeles",NA,33.83,-118.39,"Holocene",NA,1940,1940,"Winter",2,16.74628806,1.192287243,22.22,12.64,16.226250337031,0.606817090734518,3.14,0.42,NA,"subtidal",1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271.1910095,271.1910095,"no",NA,"Museum/Field"
1448,"LACM-M","105224","Kanakoff","Southern California Bight","Los Angeles","Coastal","LA","Redondo Beach","Los Angeles",NA,33.83,-118.39,"Holocene",NA,1940,1940,"Winter",2,16.74628806,1.192287243,20.16,13.76,17.9515793177091,0.587532023911187,3.27,0.37,NA,"subtidal",0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271.1910095,271.1910095,"no",NA,"Museum/Field"
1449,"LACM-M","40-145.2","Velero III","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: White Cove","CAT","Large",33.39,-118.38,"Holocene",NA,1940,1940,"Summer",8,16.74628806,1.192287243,18.84,13.11,17.0407306181396,0.591873589164786,0.26,0.29,"sand","subtidal",1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"Museum/Field"
1450,"LACM-M","40-145.2","Velero III","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: White Cove","CAT","Large",33.39,-118.38,"Holocene",NA,1940,1940,"Summer",8,16.74628806,1.192287243,18.55,12.04,15.3225324277679,0.617435897435897,2.39,0.14,"sand","subtidal",1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"no",NA,"Museum/Field"
1451,"LACM-M","40-145.2","Velero III","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: White Cove","CAT","Large",33.39,-118.38,"Holocene",NA,1940,1940,"Summer",8,16.74628806,1.192287243,20.4,10.64,13.5869054607736,0.613256484149856,2.5,0.54,"sand","subtidal",1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"no",NA,"Museum/Field"
1452,"LACM-M","40-145.2","Velero III","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: White Cove","CAT","Large",33.39,-118.38,"Holocene",NA,1940,1940,"Summer",8,16.74628806,1.192287243,22.33,13.1,16.3354522435101,0.643102601865488,2.64,0.21,"sand","subtidal",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"no",NA,"Museum/Field"
1453,"LACM-M","40-145.2","Velero III","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: White Cove","CAT","Large",33.39,-118.38,"Holocene",NA,1940,1940,"Summer",8,16.74628806,1.192287243,16.45,12.88,16.0899968924795,0.640796019900498,2.68,0.45,"sand","subtidal",1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"no",NA,"Museum/Field"
1454,"LACM-M","40-145.2","Velero III","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: White Cove","CAT","Large",33.39,-118.38,"Holocene",NA,1940,1940,"Summer",8,16.74628806,1.192287243,25.12,11.85,15.0326145430527,0.62139486103828,2.77,0.35,"sand","subtidal",1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"no",NA,"Museum/Field"
1455,"LACM-M","40-145.2","Velero III","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: White Cove","CAT","Large",33.39,-118.38,"Holocene",NA,1940,1940,"Summer",8,16.74628806,1.192287243,14.22,14.33,18.1546137386616,0.62304347826087,2.88,0.45,"sand","subtidal",1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"no",NA,"Museum/Field"
1456,"LACM-M","40-145.2","Velero III","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: White Cove","CAT","Large",33.39,-118.38,"Holocene",NA,1940,1940,"Summer",8,16.74628806,1.192287243,13.34,13.54,17.9890522262847,0.56652719665272,3.29,0.41,"sand","subtidal",1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"no",NA,"Museum/Field"
1457,"LACM-M","40-145.2","Velero III","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: White Cove","CAT","Large",33.39,-118.38,"Holocene",NA,1940,1940,"Summer",8,16.74628806,1.192287243,16.26,13.8,18.168544245481,0.576923076923077,3.6,0.4,"sand","subtidal",1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"no",NA,"Museum/Field"
1458,"LACM-M","40-145.2","Velero III","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: White Cove","CAT","Large",33.39,-118.38,"Holocene",NA,1940,1940,"Summer",8,16.74628806,1.192287243,24.72,17.19,23.2993605062457,0.544331855604813,3.67,0.68,"sand","subtidal",1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"no",NA,"Museum/Field"
1459,"LACM-M","40-127.4","Velero III","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: East of Long Point","CAT","Large",33.4,-118.36,"Holocene",NA,1940,1940,"Summer",7,16.74628806,1.192287243,19.05,6.49,8.36821964338891,0.601482854494903,1.58,0.18,"sand","deep",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"no",NA,"Museum/Field"
1460,"LACM-M","40-127.4","Velero III","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: East of Long Point","CAT","Large",33.4,-118.36,"Holocene",NA,1940,1940,"Summer",7,16.74628806,1.192287243,23.11,7.09,9.1544415449551,0.599830795262267,1.83,0.21,"sand","deep",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"no",NA,"Museum/Field"
1461,"LACM-M","40-127.4","Velero III","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: East of Long Point","CAT","Large",33.4,-118.36,"Holocene",NA,1940,1940,"Summer",7,16.74628806,1.192287243,12.25,7.61,9.70235538413225,0.61519805982215,1.87,0.24,"sand","deep",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"no",NA,"Museum/Field"
1462,"LACM-M","40-127.4","Velero III","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: East of Long Point","CAT","Large",33.4,-118.36,"Holocene",NA,1940,1940,"Summer",7,16.74628806,1.192287243,13.61,11.36,14.7455213539569,0.593521421107628,2.5,0.47,"sand","deep",1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"no",NA,"Museum/Field"
1463,"LACM-M","40-127.4","Velero III","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: East of Long Point","CAT","Large",33.4,-118.36,"Holocene",NA,1940,1940,"Summer",7,16.74628806,1.192287243,11.42,15.35,19.2894789976298,0.633250825082508,3.4,1.12,"sand","deep",1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"no",NA,"Museum/Field"
1464,"LACM-M","40-127.4","Velero III","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: East of Long Point","CAT","Large",33.4,-118.36,"Holocene",NA,1940,1940,"Summer",7,16.74628806,1.192287243,16.04,14.73,20.0751787040614,0.538377192982456,3.61,0.58,"sand","deep",1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"no",NA,"Museum/Field"
1465,"LACM-M","40-127.4","Velero III","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: East of Long Point","CAT","Large",33.4,-118.36,"Holocene",NA,1940,1940,"Summer",7,16.74628806,1.192287243,20.1,15.14,19.1016753191965,0.628215767634855,3.8,0.38,"sand","deep",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"no",NA,"Museum/Field"
1466,"LACM-M","40-141.1","Velero III","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: Gallagher","CAT","Large",33.37,-118.34,"Holocene",NA,1940,1940,"Summer",8,16.74628806,1.192287243,16.05,7.94,10.2530775867541,0.599697885196375,1.79,0.29,"sand","deep",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"no",NA,"Museum/Field"
1467,"LACM-M","40-141.1","Velero III","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: Gallagher","CAT","Large",33.37,-118.34,"Holocene",NA,1940,1940,"Summer",8,16.74628806,1.192287243,32.34,7.83,10.181807305189,0.591389728096677,1.83,0.22,"sand","deep",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"no",NA,"Museum/Field"
1468,"LACM-M","40-141.1","Velero III","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: Gallagher","CAT","Large",33.37,-118.34,"Holocene",NA,1940,1940,"Summer",8,16.74628806,1.192287243,33.89,8.27,10.9656645945424,0.568775790921596,1.91,0.19,"sand","deep",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"no",NA,"Museum/Field"
1469,"LACM-M","40-141.1","Velero III","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: Gallagher","CAT","Large",33.37,-118.34,"Holocene",NA,1940,1940,"Summer",8,16.74628806,1.192287243,19.17,11.02,14.5231814696367,0.575757575757576,2.61,0.43,"sand","deep",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"no",NA,"Museum/Field"
1470,"LACM-M","40-141.1","Velero III","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: Gallagher","CAT","Large",33.37,-118.34,"Holocene",NA,1940,1940,"Summer",8,16.74628806,1.192287243,25.29,12.32,16.1764272940597,0.580037664783428,2.84,0.35,"sand","deep",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"no",NA,"Museum/Field"
1471,"LACM-M","40-191.6","Velero III","Southern California Bight","Los Angeles","Coastal","LA","Point Fermin","Los Angeles",NA,33.71,-118.28,"Holocene",NA,1940,1940,"Fall",11,16.74628806,1.192287243,18.07,8.15,10.5512558494238,0.596632503660322,1.79,0.33,"sand","intertidal",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.548573017,0.548573017,"no",NA,"Museum/Field"
1472,"LACM-M","40-191.6","Velero III","Southern California Bight","Los Angeles","Coastal","LA","Point Fermin","Los Angeles",NA,33.71,-118.28,"Holocene",NA,1940,1940,"Fall",11,16.74628806,1.192287243,18.42,9.65,12.4606781516898,0.59975139838409,1.89,0.48,"sand","intertidal",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.548573017,0.548573017,"no",NA,"Museum/Field"
1473,"LACM-M","40-191.6","Velero III","Southern California Bight","Los Angeles","Coastal","LA","Point Fermin","Los Angeles",NA,33.71,-118.28,"Holocene",NA,1940,1940,"Fall",11,16.74628806,1.192287243,38.71,9.7,13.2795331243233,0.533553355335533,2.09,0.4,"sand","intertidal",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.548573017,0.548573017,"no",NA,"Museum/Field"
1474,"LACM-M","40-191.6","Velero III","Southern California Bight","Los Angeles","Coastal","LA","Point Fermin","Los Angeles",NA,33.71,-118.28,"Holocene",NA,1940,1940,"Fall",11,16.74628806,1.192287243,31.77,10.19,13.4602451686438,0.573115860517435,2.34,0.37,"sand","intertidal",0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.548573017,0.548573017,"no",NA,"Museum/Field"
1475,"LACM-M","40-191.6","Velero III","Southern California Bight","Los Angeles","Coastal","LA","Point Fermin","Los Angeles",NA,33.71,-118.28,"Holocene",NA,1940,1940,"Fall",11,16.74628806,1.192287243,12.89,10.52,13.6726149656896,0.592009003939223,2.46,0.36,"sand","intertidal",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.548573017,0.548573017,"no",NA,"Museum/Field"
1476,"LACM-M","40-191.6","Velero III","Southern California Bight","Los Angeles","Coastal","LA","Point Fermin","Los Angeles",NA,33.71,-118.28,"Holocene",NA,1940,1940,"Fall",11,16.74628806,1.192287243,17.92,12.14,16.0464762486971,0.572371522866572,2.49,0.38,"sand","intertidal",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.548573017,0.548573017,"no",NA,"Museum/Field"
1477,"LACM-M","40-182.3","Velero III","Southern California Bight","Los Angeles","Off Shore","LA","Point Fermin: South of","Los Angeles",NA,33.67,-118.24,"Holocene",NA,1940,1940,"Fall",11,16.74628806,1.192287243,20.8,9.99,12.6822316648136,0.620496894409938,2.4,0.32,"sand","subtidal",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.548573017,0.548573017,"no",NA,"Museum/Field"
1478,"LACM-M","40-182.3","Velero III","Southern California Bight","Los Angeles","Off Shore","LA","Point Fermin: South of","Los Angeles",NA,33.67,-118.24,"Holocene",NA,1940,1940,"Fall",11,16.74628806,1.192287243,21.98,10.78,13.5413367139289,0.633744855967078,2.61,0.41,"sand","subtidal",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.548573017,0.548573017,"no",NA,"Museum/Field"
1479,"LACM-M","40-182.3","Velero III","Southern California Bight","Los Angeles","Off Shore","LA","Point Fermin: South of","Los Angeles",NA,33.67,-118.24,"Holocene",NA,1940,1940,"Fall",11,16.74628806,1.192287243,9.29,15.72,20.8672949852155,0.567509025270758,3.76,0.66,"sand","subtidal",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.548573017,0.548573017,"no",NA,"Museum/Field"
1480,"LACM-M","40-139.2","Velero III","Southern California Bight","Los Angeles","Coastal","LA","Long Beach: South of ","Los Angeles",NA,33.68,-118.2,"Holocene",NA,1940,1940,"Spring",6,16.74628806,1.192287243,14.71,6.86,8.82,0.604938271604938,1.54,0.26,"sand","subtidal",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"no",NA,"Museum/Field"
1481,"LACM-M","40-139.2","Velero III","Southern California Bight","Los Angeles","Coastal","LA","Long Beach: South of ","Los Angeles",NA,33.68,-118.2,"Holocene",NA,1940,1940,"Spring",6,16.74628806,1.192287243,22.61,10.38,13.0234096917819,0.635250917992656,2.42,0.3,"sand","subtidal",1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"no",NA,"Museum/Field"
1482,"LACM-M","40-139.2","Velero III","Southern California Bight","Los Angeles","Coastal","LA","Long Beach: South of ","Los Angeles",NA,33.68,-118.2,"Holocene",NA,1940,1940,"Spring",6,16.74628806,1.192287243,15.27,12.13,15.3322992404923,0.625902992776058,2.73,0.41,"sand","subtidal",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"no",NA,"Museum/Field"
1483,"LACM-M","40-139.2","Velero III","Southern California Bight","Los Angeles","Coastal","LA","Long Beach: South of ","Los Angeles",NA,33.68,-118.2,"Holocene",NA,1940,1940,"Spring",6,16.74628806,1.192287243,16.62,13.41,17.1527082409747,0.611212397447584,3.29,0.49,"sand","subtidal",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"no",NA,"Museum/Field"
1484,"LACM-M","40-139.2","Velero III","Southern California Bight","Los Angeles","Coastal","LA","Long Beach: South of ","Los Angeles",NA,33.68,-118.2,"Holocene",NA,1940,1940,"Spring",6,16.74628806,1.192287243,39.6,15.09,19.45009768613,0.60191463901077,3.62,0.7,"sand","subtidal",1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"no",NA,"Museum/Field"
1485,"LACM-M","40-139.2","Velero III","Southern California Bight","Los Angeles","Coastal","LA","Long Beach: South of ","Los Angeles",NA,33.68,-118.2,"Holocene",NA,1940,1940,"Spring",6,16.74628806,1.192287243,21.98,18.14,24.1608195225245,0.563704164077066,4.15,0.45,"sand","subtidal",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"no",NA,"Museum/Field"
